Sample Rate:	500.000000
Time (s)	MWMOBILE1_ECG	MWMOBILE1_Z0	MWMOBILE1_dZ/dt	MWMOBILE1_EDA
101.306000	0.001760	6.923356	-0.281532	37.101415
101.308000	0.001754	6.924069	-0.299722	37.100394
101.310000	0.001757	6.924749	-0.301439	37.099401
101.312000	0.001761	6.925591	-0.303377	37.097884
101.314000	0.001763	6.926651	-0.318236	37.096862
101.316000	0.001767	6.927602	-0.334974	37.095870
101.318000	0.001760	6.928640	-0.351486	37.094702
101.320000	0.001761	6.930087	-0.375999	37.093360
101.322000	0.001760	6.931831	-0.413326	37.092280
101.324000	0.001763	6.933668	-0.461739	37.091492
101.326000	0.001761	6.935032	-0.499072	37.090470
101.328000	0.001763	6.936164	-0.513872	37.089099
101.330000	0.001761	6.937470	-0.519796	37.088282
101.332000	0.001765	6.939043	-0.531635	37.087143
101.334000	0.001768	6.940974	-0.561123	37.085976
101.336000	0.001757	6.943217	-0.604574	37.084896
101.338000	0.001758	6.945543	-0.656459	37.083495
101.340000	0.001772	6.947698	-0.705009	37.082620
101.342000	0.001766	6.949843	-0.740161	37.081306
101.344000	0.001761	6.951959	-0.770398	37.080577
101.346000	0.001769	6.953500	-0.780918	37.079409
101.348000	0.001765	6.954397	-0.756502	37.078300
101.350000	0.001760	6.954838	-0.700319	37.077162
101.352000	0.001768	6.955037	-0.625269	37.075615
101.354000	0.001780	6.955157	-0.544815	37.074506
101.356000	0.001777	6.955164	-0.468303	37.073134
101.358000	0.001775	6.954983	-0.392447	37.072375
101.360000	0.001773	6.954921	-0.325705	37.071500
101.362000	0.001767	6.954983	-0.271629	37.070186
101.364000	0.001759	6.955356	-0.238694	37.069369
101.366000	0.001758	6.955623	-0.219989	37.068377
101.368000	0.001757	6.955667	-0.200567	37.067151
101.370000	0.001757	6.955562	-0.169663	37.065721
101.372000	0.001755	6.955587	-0.138764	37.064583
101.374000	0.001752	6.955696	-0.120887	37.063999
101.376000	0.001760	6.956075	-0.116079	37.063182
101.378000	0.001760	6.956379	-0.123595	37.061839
101.380000	0.001763	6.956444	-0.121453	37.060905
101.382000	0.001773	6.956423	-0.106489	37.059884
101.384000	0.001766	6.956611	-0.096642	37.058454
101.386000	0.001760	6.956770	-0.094126	37.056907
101.388000	0.001772	6.956748	-0.087426	37.055769
101.390000	0.001779	6.956708	-0.072215	37.055068
101.392000	0.001782	6.956773	-0.060563	37.053784
101.394000	0.001790	6.956980	-0.057785	37.052646
101.396000	0.001795	6.957150	-0.060323	37.051829
101.398000	0.001812	6.957113	-0.059929	37.050778
101.400000	0.001807	6.957063	-0.051360	37.049990
101.402000	0.001802	6.957110	-0.044874	37.049114
101.404000	0.001815	6.957197	-0.042723	37.047947
101.406000	0.001812	6.957150	-0.038357	37.046546
101.408000	0.001805	6.957063	-0.030306	37.045437
101.410000	0.001812	6.957088	-0.023608	37.044270
101.412000	0.001820	6.957309	-0.024564	37.042898
101.414000	0.001841	6.957432	-0.030606	37.041906
101.416000	0.001846	6.957537	-0.036880	37.040943
101.418000	0.001846	6.957396	-0.033457	37.039863
101.420000	0.001865	6.957179	-0.021840	37.038666
101.422000	0.001894	6.957135	-0.010777	37.038024
101.424000	0.001919	6.957236	-0.009602	37.036857
101.426000	0.001936	6.957150	-0.009106	37.035339
101.428000	0.001925	6.956864	0.002966	37.034230
101.430000	0.001914	6.956697	0.016253	37.032887
101.432000	0.001932	6.956611	0.020276	37.032158
101.434000	0.001939	6.956412	0.023643	37.031019
101.436000	0.001948	6.956419	0.027416	37.030144
101.438000	0.001941	6.956430	0.025677	37.029239
101.440000	0.001932	6.956122	0.028080	37.028159
101.442000	0.001931	6.955833	0.035888	37.026875
101.444000	0.001912	6.955583	0.044789	37.025854
101.446000	0.001887	6.955099	0.060596	37.025299
101.448000	0.001890	6.954701	0.081360	37.024073
101.450000	0.001900	6.954466	0.091261	37.022993
101.452000	0.001884	6.954111	0.096676	37.022410
101.454000	0.001864	6.953717	0.103999	37.021330
101.456000	0.001874	6.953189	0.115785	37.020016
101.458000	0.001884	6.952668	0.130129	37.018557
101.460000	0.001876	6.952144	0.142884	37.018032
101.462000	0.001864	6.951796	0.150519	37.016894
101.464000	0.001863	6.951561	0.147578	37.015960
101.466000	0.001856	6.951279	0.142426	37.014967
101.468000	0.001846	6.950842	0.142335	37.013800
101.470000	0.001817	6.950364	0.146188	37.012866
101.472000	0.001787	6.950078	0.148948	37.012253
101.474000	0.001768	6.949905	0.143337	37.011056
101.476000	0.001760	6.949644	0.137234	37.009772
101.478000	0.001754	6.949388	0.133610	37.008488
101.480000	0.001747	6.949004	0.132669	37.007146
101.482000	0.001746	6.948715	0.130620	37.006212
101.484000	0.001735	6.948606	0.124538	37.005540
101.486000	0.001723	6.948320	0.118794	37.004256
101.488000	0.001715	6.948125	0.116219	37.003351
101.490000	0.001726	6.948219	0.105067	37.002330
101.492000	0.001732	6.948389	0.082853	37.001454
101.494000	0.001711	6.948585	0.058642	37.000900
101.496000	0.001718	6.948755	0.036692	36.999703
101.498000	0.001723	6.948964	0.018516	36.998536
101.500000	0.001725	6.949297	-0.002115	36.997573
101.502000	0.001738	6.949673	-0.025379	36.996580
101.504000	0.001747	6.950039	-0.046219	36.995559
101.506000	0.001742	6.950274	-0.061556	36.994625
101.508000	0.001740	6.950422	-0.067012	36.993312
101.510000	0.001738	6.950635	-0.067539	36.992786
101.512000	0.001730	6.951004	-0.076153	36.992582
101.514000	0.001727	6.951482	-0.091528	36.990977
101.516000	0.001735	6.951872	-0.106668	36.989955
101.518000	0.001745	6.952404	-0.119444	36.988963
101.520000	0.001745	6.953164	-0.140999	36.988117
101.522000	0.001732	6.953786	-0.165272	36.987270
101.524000	0.001732	6.954242	-0.177176	36.986424
101.526000	0.001726	6.954791	-0.185052	36.985344
101.528000	0.001725	6.955381	-0.194098	36.984702
101.530000	0.001723	6.955949	-0.204472	36.983651
101.532000	0.001710	6.956415	-0.209158	36.982834
101.534000	0.001690	6.956933	-0.210873	36.981900
101.536000	0.001655	6.957558	-0.215469	36.981054
101.538000	0.001621	6.958173	-0.222689	36.980295
101.540000	0.001592	6.958669	-0.225308	36.979478
101.542000	0.001566	6.959179	-0.224651	36.978631
101.544000	0.001546	6.959938	-0.231441	36.977902
101.546000	0.001556	6.960535	-0.240557	36.976530
101.548000	0.001603	6.960843	-0.238907	36.976005
101.550000	0.001682	6.961266	-0.230055	36.975625
101.552000	0.001782	6.961917	-0.227023	36.974458
101.554000	0.001904	6.962495	-0.230960	36.973582
101.556000	0.002061	6.962803	-0.229559	36.972998
101.558000	0.002252	6.963092	-0.220186	36.972590
101.560000	0.002462	6.963447	-0.207615	36.971685
101.562000	0.002671	6.963819	-0.197514	36.970810
101.564000	0.002940	6.964101	-0.186426	36.970167
101.566000	0.003255	6.964478	-0.178233	36.969584
101.568000	0.003521	6.964919	-0.177764	36.968912
101.570000	0.003786	6.965201	-0.175824	36.968241
101.572000	0.004009	6.965516	-0.171699	36.967132
101.574000	0.004106	6.965971	-0.169762	36.966519
101.576000	0.004107	6.966601	-0.178368	36.966023
101.578000	0.004046	6.967089	-0.187707	36.965381
101.580000	0.003937	6.967519	-0.190805	36.964389
101.582000	0.003747	6.967968	-0.191037	36.964009
101.584000	0.003494	6.968337	-0.190278	36.964009
101.586000	0.003171	6.968872	-0.191154	36.963163
101.588000	0.002881	6.969606	-0.202149	36.962492
101.590000	0.002643	6.970221	-0.213808	36.961762
101.592000	0.002347	6.970746	-0.219707	36.961616
101.594000	0.002034	6.971259	-0.223013	36.960857
101.596000	0.001867	6.971538	-0.217459	36.960128
101.598000	0.001779	6.971874	-0.207566	36.959894
101.600000	0.001709	6.972388	-0.204551	36.959661
101.602000	0.001659	6.972760	-0.200497	36.959106
101.604000	0.001631	6.973249	-0.198071	36.958172
101.606000	0.001614	6.973846	-0.202544	36.957734
101.608000	0.001627	6.974272	-0.205907	36.956538
101.610000	0.001659	6.974641	-0.204636	36.956100
101.612000	0.001693	6.975090	-0.203279	36.955721
101.614000	0.001728	6.975484	-0.200200	36.955341
101.616000	0.001728	6.975781	-0.193891	36.954874
101.618000	0.001722	6.976211	-0.188177	36.954057
101.620000	0.001728	6.976717	-0.188551	36.953357
101.622000	0.001742	6.977025	-0.186419	36.953006
101.624000	0.001766	6.977282	-0.178432	36.951722
101.626000	0.001780	6.977593	-0.171755	36.950671
101.628000	0.001786	6.977651	-0.162685	36.950204
101.630000	0.001775	6.977712	-0.147485	36.949154
101.632000	0.001772	6.978023	-0.135257	36.948512
101.634000	0.001775	6.978403	-0.132621	36.947198
101.636000	0.001770	6.978692	-0.132627	36.946177
101.638000	0.001783	6.979036	-0.135122	36.945710
101.640000	0.001783	6.979235	-0.135316	36.944718
101.642000	0.001785	6.979144	-0.124610	36.944426
101.644000	0.001793	6.979101	-0.107007	36.942879
101.646000	0.001794	6.978927	-0.085637	36.942033
101.648000	0.001790	6.978522	-0.056991	36.941215
101.650000	0.001800	6.977969	-0.020915	36.940019
101.652000	0.001800	6.977311	0.018725	36.938997
101.654000	0.001792	6.976464	0.061484	36.937976
101.656000	0.001794	6.975462	0.110216	36.937100
101.658000	0.001798	6.974283	0.160332	36.935962
101.660000	0.001810	6.972905	0.214900	36.934678
101.662000	0.001818	6.971419	0.272977	36.933861
101.664000	0.001827	6.969889	0.329136	36.933160
101.666000	0.001823	6.968395	0.377564	36.932080
101.668000	0.001823	6.966912	0.417535	36.930417
101.670000	0.001820	6.965498	0.447627	36.929687
101.672000	0.001815	6.963986	0.472504	36.928928
101.674000	0.001809	6.962231	0.504033	36.928111
101.676000	0.001811	6.960474	0.539713	36.926477
101.678000	0.001819	6.958777	0.570275	36.925513
101.680000	0.001827	6.957207	0.592078	36.924755
101.682000	0.001833	6.955634	0.604594	36.923792
101.684000	0.001843	6.953999	0.615936	36.922799
101.686000	0.001843	6.952267	0.631496	36.921457
101.688000	0.001840	6.950455	0.648961	36.920318
101.690000	0.001841	6.948686	0.663720	36.919501
101.692000	0.001831	6.946924	0.676774	36.918451
101.694000	0.001836	6.945239	0.685923	36.916962
101.696000	0.001838	6.943456	0.693862	36.915736
101.698000	0.001835	6.941644	0.702705	36.914219
101.700000	0.001843	6.939864	0.710908	36.913460
101.702000	0.001857	6.938222	0.716516	36.912526
101.704000	0.001860	6.936601	0.716065	36.911417
101.706000	0.001856	6.934967	0.713489	36.910249
101.708000	0.001867	6.933111	0.715415	36.909024
101.710000	0.001865	6.931125	0.726213	36.907535
101.712000	0.001871	6.929302	0.738905	36.906426
101.714000	0.001870	6.927689	0.740652	36.904967
101.716000	0.001874	6.925895	0.741242	36.904354
101.718000	0.001882	6.924188	0.742715	36.903274
101.720000	0.001887	6.922510	0.739660	36.901961
101.722000	0.001892	6.920893	0.734918	36.901114
101.724000	0.001902	6.919345	0.725891	36.900210
101.726000	0.001910	6.917829	0.715687	36.898867
101.728000	0.001909	6.916281	0.707612	36.897641
101.730000	0.001913	6.914635	0.703832	36.896474
101.732000	0.001921	6.912982	0.701052	36.895365
101.734000	0.001923	6.911485	0.697601	36.894810
101.736000	0.001935	6.910158	0.687916	36.893059
101.738000	0.001937	6.908783	0.674055	36.891862
101.740000	0.001941	6.907582	0.657282	36.891162
101.742000	0.001944	6.906515	0.631280	36.890053
101.744000	0.001950	6.905484	0.604801	36.889031
101.746000	0.001958	6.904660	0.575269	36.887485
101.748000	0.001968	6.904027	0.538682	36.886609
101.750000	0.001969	6.903267	0.502638	36.885471
101.752000	0.001974	6.902652	0.470041	36.884420
101.754000	0.001977	6.902283	0.430470	36.883515
101.756000	0.001984	6.901716	0.395439	36.882611
101.758000	0.001994	6.901075	0.374728	36.881122
101.760000	0.002004	6.900529	0.355315	36.880013
101.762000	0.002018	6.900084	0.334288	36.878962
101.764000	0.002023	6.899987	0.304768	36.878145
101.766000	0.002024	6.899950	0.266277	36.877299
101.768000	0.002025	6.899896	0.229238	36.875898
101.770000	0.002034	6.899817	0.197517	36.875256
101.772000	0.002041	6.899690	0.172529	36.874789
101.774000	0.002046	6.899737	0.149290	36.873767
101.776000	0.002042	6.899813	0.122441	36.872337
101.778000	0.002046	6.899639	0.104076	36.871520
101.780000	0.002060	6.899679	0.091706	36.870645
101.782000	0.002075	6.899831	0.074269	36.869886
101.784000	0.002077	6.899947	0.056916	36.869331
101.786000	0.002090	6.900139	0.037682	36.868310
101.788000	0.002092	6.900319	0.018323	36.867288
101.790000	0.002094	6.900638	0.002603	36.866296
101.792000	0.002092	6.901115	-0.019593	36.865654
101.794000	0.002099	6.901448	-0.041921	36.864428
101.796000	0.002110	6.901636	-0.055192	36.863465
101.798000	0.002116	6.901766	-0.060994	36.862823
101.800000	0.002122	6.902056	-0.066323	36.862414
101.802000	0.002124	6.902374	-0.074592	36.861655
101.804000	0.002129	6.902475	-0.077564	36.860517
101.806000	0.002130	6.902670	-0.078259	36.860138
101.808000	0.002136	6.903025	-0.082886	36.859525
101.810000	0.002143	6.903387	-0.093232	36.858095
101.812000	0.002141	6.903567	-0.098260	36.857745
101.814000	0.002154	6.903741	-0.094583	36.857482
101.816000	0.002169	6.904067	-0.094877	36.856869
101.818000	0.002172	6.904497	-0.103701	36.856169
101.820000	0.002162	6.904913	-0.113777	36.855235
101.822000	0.002169	6.905322	-0.123783	36.854505
101.824000	0.002176	6.905593	-0.129813	36.854067
101.826000	0.002178	6.906009	-0.131915	36.853192
101.828000	0.002178	6.906602	-0.141564	36.852491
101.830000	0.002174	6.907213	-0.156801	36.852053
101.832000	0.002170	6.907803	-0.172921	36.851586
101.834000	0.002165	6.908266	-0.182480	36.851207
101.836000	0.002160	6.908751	-0.188509	36.850857
101.838000	0.002163	6.909033	-0.187521	36.850331
101.840000	0.002149	6.909431	-0.182004	36.849923
101.842000	0.002135	6.909977	-0.183142	36.848814
101.844000	0.002121	6.910512	-0.187387	36.848026
101.846000	0.002113	6.910939	-0.189568	36.847500
101.848000	0.002099	6.911474	-0.192505	36.847588
101.850000	0.002085	6.912042	-0.198142	36.847267
101.852000	0.002061	6.912624	-0.205235	36.846508
101.854000	0.002052	6.913149	-0.211752	36.845808
101.856000	0.002060	6.913594	-0.213550	36.845516
101.858000	0.002040	6.914021	-0.210560	36.845253
101.860000	0.002013	6.914531	-0.208497	36.844611
101.862000	0.002000	6.914899	-0.205018	36.844202
101.864000	0.001984	6.915395	-0.203113	36.844056
101.866000	0.001965	6.916209	-0.210883	36.843648
101.868000	0.001952	6.917088	-0.231185	36.842626
101.870000	0.001942	6.917732	-0.247779	36.841780
101.872000	0.001932	6.918390	-0.252955	36.840846
101.874000	0.001924	6.919200	-0.262867	36.841371
101.876000	0.001912	6.920144	-0.276705	36.840671
101.878000	0.001905	6.921320	-0.298817	36.839766
